X,Y,tree_id,flag_id,site_id,plot_id,spp,dist_x,dist_y,status,dbh,height_m,hdm_pa,b_lc,dmr_l,dmr_m,dmr_u,broom_pa,broom_pos,stem_pa,crown_class,dam_agent_1,dam_agent_2,path_ind_1,path_ind_2,crown_cond,notes,dist_m,az_deg,outside_10,assessed_by,tree_type,dmr,dmr_f,ht_corr,Dec,corr_az_deg,tr_az,tr_leng,dist_y_h,plot_x_utm,plot_y_utm,sim_tree,tree_type_2,crown_class_2,height_cv_est,dbh_cv_est,HT_BR,CL,CR,MCW,LCW,DACB,HLCW,CV,CV_l,CV_m,CV_u,sp,sl_ni_rm,sl_i_tot_rm,sl_i_hw_rm,sl_i_nh_rm,sl_ni_rr,sl_i_tot_rr,sl_i_hw_rr,sl_i_nh_rr,sl_ni_all,sl_i_tot_all,sl_i_hw_all,sl_i_nh_all
1247621.9118693,483370.724004263,r424,w31,mk_2,110,Hw,2.2,17.9,LS,14,NA,N,-,0,0,0,-,-,-,I,NA,NA,NA,NA,1,NA,16.3844605911155,NA,NA,NA,regen,0,0,NA,15.73100594,7.71661601367927,0,30.5,16.2360878558172,1247619.7118693,483354.487916407,N,meas regen,I,17.120597014925373,13.026315789473683,10.24636497463452,6.874232040290854,0.40151824345249443,3.707419848147507,3.128645378604339,2.4422084169541316,12.688573391588651,24.985517190473807,11.541092407096324,10.900256521789297,2.5441682575675952,0,29.932257801103667,25.035215370140026,25.035215370140026,29.091462446247967,7.819169554142071,0,0,7.538037656383796,37.75142735524574,25.035215370140026,25.035215370140026,36.629500102631766
1247620.2118693,483372.719501094,r425,w227,mk_2,110,Hw,0.5,20.1,DS,6.7,NA,N,-,NA,NA,NA,-,-,-,-,NA,NA,NA,NA,-,NA,18.2384396319608,NA,NA,NA,regen,NA,DU,NA,15.73100594,1.57093918074852,0,30.5,18.2315846872584,1247619.7118693,483354.487916407,N,meas regen,-,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1247620.7118693,483372.810205496,r426,w7,mk_2,110,Hw,1,20.2,LS,12.7,NA,N,-,0,0,0,-,-,-,I,NA,NA,NA,NA,1,NA,18.3495579633254,NA,NA,NA,regen,0,0,NA,15.73100594,3.12400868233138,0,30.5,18.3222890886876,1247619.7118693,483354.487916407,N,meas regen,I,17.120597014925373,13.026315789473683,10.24636497463452,6.874232040290854,0.40151824345249443,3.707419848147507,3.128645378604339,2.4422084169541316,12.688573391588651,24.985517190473807,11.541092407096324,10.900256521789297,2.5441682575675952,0,17.02896752893849,14.803769251531094,14.803769251531094,16.534609692198522,4.992630658713463,0,0,4.8241982787351905,22.021598187651954,14.803769251531094,14.803769251531094,21.35880797093371
1247618.7118693,483372.356683488,r427,w2,mk_2,110,Hw,-1,19.7,LS,13.2,NA,N,-,0,0,0,-,-,-,I,DS,NA,NA,NA,1,NA,17.8967269916707,NA,NA,NA,regen,0,0,NA,15.73100594,356.796864824832,0,30.5,17.8687670815419,1247619.7118693,483354.487916407,N,meas regen,I,17.120597014925373,13.026315789473683,10.24636497463452,6.874232040290854,0.40151824345249443,3.707419848147507,3.128645378604339,2.4422084169541316,12.688573391588651,24.985517190473807,11.541092407096324,10.900256521789297,2.5441682575675952,0,16.92104629712476,15.534092274354446,15.63254168862081,16.296354797713622,5.286260440384938,0,0,5.104184954055658,22.207306737509697,15.534092274354446,15.63254168862081,21.40053975176928
1247618.1118693,483372.265979087,r428,w228,mk_2,110,Hw,-1.6,19.6,SN,7.9,NA,N,-,NA,NA,NA,-,-,-,-,NA,NA,NA,NA,-,NA,17.8499163207567,NA,NA,NA,regen,NA,DU,NA,15.73100594,354.857317415555,0,30.5,17.7780626801127,1247619.7118693,483354.487916407,N,meas regen,-,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1247617.9118693,483372.265979087,r429,w102,mk_2,110,Hw,-1.8,19.6,LS,13.7,NA,N,-,0,0,0,-,-,-,I,NA,NA,7,NA,1,NA,17.8689538769906,NA,NA,NA,regen,0,0,NA,15.73100594,354.218597079182,0,30.5,17.7780626801127,1247619.7118693,483354.487916407,N,meas regen,I,17.120597014925373,13.026315789473683,10.24636497463452,6.874232040290854,0.40151824345249443,3.707419848147507,3.128645378604339,2.4422084169541316,12.688573391588651,24.985517190473807,11.541092407096324,10.900256521789297,2.5441682575675952,0,16.42608307305763,15.113688313730812,15.203501000233896,15.815134728723283,5.083710802649837,0,0,4.903192540669653,21.509793875707466,15.113688313730812,15.203501000233896,20.718327269392937
1247617.8118693,483372.084570284,r430,w24,mk_2,110,Hw,-1.9,19.4,LS,13.4,NA,N,-,0,0,0,-,-,-,I,NA,NA,NA,NA,1,NA,17.6989329530312,NA,NA,NA,regen,0,0,NA,15.73100594,353.837359264232,0,30.5,17.5966538772544,1247619.7118693,483354.487916407,N,meas regen,I,17.120597014925373,13.026315789473683,10.24636497463452,6.874232040290854,0.40151824345249443,3.707419848147507,3.128645378604339,2.4422084169541316,12.688573391588651,24.985517190473807,11.541092407096324,10.900256521789297,2.5441682575675952,0,17.010840401904606,15.657266056196432,15.74915167185059,16.376501737115802,5.245899075482613,0,0,5.0580177193813,22.256739477387217,15.657266056196432,15.74915167185059,21.434519456497103
1247617.5118693,483371.721752678,r431,w22,mk_2,110,Hw,-2.2,19,LS,13.9,NA,N,-,0,0,0,-,-,-,I,NA,NA,NA,NA,1,NA,17.373690242265,NA,NA,NA,regen,0,0,NA,15.73100594,352.725205075462,0,30.5,17.2338362715378,1247619.7118693,483354.487916407,N,meas regen,I,17.120597014925373,13.026315789473683,10.24636497463452,6.874232040290854,0.40151824345249443,3.707419848147507,3.128645378604339,2.4422084169541316,12.688573391588651,24.985517190473807,11.541092407096324,10.900256521789297,2.5441682575675952,0,18.110724832946314,16.680906291270343,16.78089541513524,17.3832669993099,5.513475738497929,0,0,5.311161609586242,23.62420057144424,16.680906291270343,16.78089541513524,22.694428608896143
1247617.7118693,483372.265979087,r432,w229,mk_2,110,Hw,-2,19.6,DS,5.9,NA,N,-,NA,NA,NA,-,-,-,-,NA,NA,NA,NA,-,NA,17.8902071720262,NA,NA,NA,regen,NA,DU,NA,15.73100594,353.581315275539,0,30.5,17.7780626801127,1247619.7118693,483354.487916407,N,meas regen,-,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1247617.3118693,483372.628796693,r433,w230,mk_2,110,Hw,-2.4,20,SN,8.3,NA,N,-,NA,NA,NA,-,-,-,-,NA,NA,NA,NA,-,NA,18.29894908307,NA,NA,NA,regen,NA,DU,NA,15.73100594,352.463655353781,0,30.5,18.1408802858293,1247619.7118693,483354.487916407,N,meas regen,-,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1247617.8118693,483374.805702327,r434,w29,mk_2,110,Hw,-1.9,22.4,LL,11.6,NA,N,-,0,0,0,-,-,-,I,NA,NA,NA,NA,1,NA,20.4064309641883,NA,NA,NA,regen,0,0,NA,15.73100594,354.65757206886,0,30.5,20.3177859201288,1247619.7118693,483354.487916407,N,meas regen,I,17.120597014925373,13.026315789473683,10.24636497463452,6.874232040290854,0.40151824345249443,3.707419848147507,3.128645378604339,2.4422084169541316,12.688573391588651,24.985517190473807,11.541092407096324,10.900256521789297,2.5441682575675952,0,7.943166489369105,7.891208874447274,7.943166489369105,7.891208874447274,2.85413269468974,0,0,2.7579392290381715,10.797299184058845,7.891208874447274,7.943166489369105,10.649148103485446
1247620.2118693,483373.807953911,r435,w231,mk_2,110,Hw,0.5,21.3,SN,6.2,NA,N,-,NA,NA,NA,-,-,-,-,NA,NA,NA,NA,-,NA,19.3265063881639,NA,NA,NA,regen,NA,DU,NA,15.73100594,1.48247623796661,0,30.5,19.3200375044082,1247619.7118693,483354.487916407,N,meas regen,-,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1247622.0118693,483373.354431904,r436,w232,mk_2,110,Hw,2.3,20.8,SN,8.3,NA,N,-,NA,NA,NA,-,-,-,-,NA,NA,NA,NA,-,forked with r436,19.0061939116817,NA,NA,NA,regen,NA,DU,NA,15.73100594,6.95057977651508,0,30.5,18.8665154972625,1247619.7118693,483354.487916407,N,meas regen,-,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1247622.0118693,483373.354431904,r437,w233,mk_2,110,Hw,2.3,20.8,SN,11.5,NA,N,-,NA,NA,NA,-,-,-,-,NA,NA,NA,NA,-,forked with r435,19.0061939116817,NA,NA,NA,regen,NA,DU,NA,15.73100594,6.95057977651508,0,30.5,18.8665154972625,1247619.7118693,483354.487916407,N,meas regen,-,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1247618.8118693,483375.349928736,r438,w234,mk_2,110,Hw,-0.9,23,SN,4.1,NA,N,-,NA,NA,NA,-,-,-,-,NA,NA,NA,NA,-,NA,20.8814165803708,NA,NA,NA,regen,NA,DU,NA,15.73100594,357.529756657339,0,30.5,20.8620123287037,1247619.7118693,483354.487916407,N,meas regen,-,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1247621.4118693,483376.529085954,r439,w69,mk_2,110,Hw,1.7,24.3,LS,20.5,23.5,N,-,0,0,0,-,-,-,C,NA,NA,NA,NA,1,NA,22.1066314713947,NA,NA,NA,regen,0,0,23,15.73100594,4.41039975093546,0,30.5,22.0411695472826,1247619.7118693,483354.487916407,N,meas regen,C,23.7,22.755555555555556,13.922593223574978,9.77740677642502,0.41254880913185743,5.376829258619259,4.425273265179202,3.473619305460517,17.396212529035495,71.09766656887994,32.84081468896584,31.017280849998414,7.239571033042801,0,6.252876636902126,6.252876636902126,6.252876636902126,6.252876636902126,2.0716927156978797,0,0,2.005280148394446,8.324569352600006,6.252876636902126,6.252876636902126,8.258156785296572
1247621.0118693,483376.529085954,r440,w235,mk_2,110,Hw,1.3,24.3,DS,4.6,NA,N,-,NA,NA,NA,-,-,-,-,NA,NA,NA,NA,-,NA,22.0794736126579,NA,NA,NA,regen,NA,DU,NA,15.73100594,3.37542539128927,0,30.5,22.0411695472826,1247619.7118693,483354.487916407,N,meas regen,-,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1247621.2118693,483377.073312363,r441,w236,mk_2,110,Hw,1.5,24.9,DS,5.9,NA,N,-,NA,NA,NA,-,-,-,-,NA,NA,NA,NA,-,NA,22.6351520976304,NA,NA,NA,regen,NA,DU,NA,15.73100594,3.79969604550211,0,30.5,22.5853959558575,1247619.7118693,483354.487916407,N,meas regen,-,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1247619.1118693,483377.52683437,r442,w49,mk_2,110,Hw,-0.6,25.4,LS,22,23.2,N,-,0,0,0,-,-,-,C,NA,NA,NA,NA,1,NA,23.0467295056368,NA,NA,NA,regen,0,0,22.7,15.73100594,358.508189535776,0,30.5,23.0389179630032,1247619.7118693,483354.487916407,N,meas regen,C,23.7,22.755555555555556,13.922593223574978,9.77740677642502,0.41254880913185743,5.376829258619259,4.425273265179202,3.473619305460517,17.396212529035495,71.09766656887994,32.84081468896584,31.017280849998414,7.239571033042801,0,4.489858663177831,4.489858663177831,4.489858663177831,4.489858663177831,1.699055326377408,0,0,1.648131611509157,6.188913989555239,4.489858663177831,4.489858663177831,6.137990274686988
1247621.7118693,483379.975853208,r443,w75,mk_2,110,Hw,2,28.1,LL,11.3,NA,N,-,0,0,0,-,-,-,I,NA,NA,NA,NA,2,NA,25.5662848768032,NA,NA,NA,regen,0,0,NA,15.73100594,4.48671986657,0,30.5,25.4879368015902,1247619.7118693,483354.487916407,N,meas regen,I,17.120597014925373,13.026315789473683,10.24636497463452,6.874232040290854,0.40151824345249443,3.707419848147507,3.128645378604339,2.4422084169541316,12.688573391588651,24.985517190473807,11.541092407096324,10.900256521789297,2.5441682575675952,0,2.177069323293125,2.177069323293125,2.177069323293125,2.177069323293125,1.075686002753455,0,0,1.0476724393748542,3.25275532604658,2.177069323293125,2.177069323293125,3.2247417626679793
1247620.8118693,483380.06655761,r444,w237,mk_2,110,Hw,1.1,28.2,SN,10,NA,N,-,NA,NA,NA,-,-,-,-,NA,NA,NA,NA,-,NA,25.6022828238577,NA,NA,NA,regen,NA,DU,NA,15.73100594,2.46246651752137,0,30.5,25.5786412030193,1247619.7118693,483354.487916407,N,meas regen,-,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1247621.1118693,483380.338670814,r445,w238,mk_2,110,Hw,1.4,28.5,SN,8.2,NA,N,-,NA,NA,NA,-,-,-,-,NA,NA,NA,NA,-,NA,25.8886365694853,NA,NA,NA,regen,NA,DU,NA,15.73100594,3.09994074332501,0,30.5,25.8507544073068,1247619.7118693,483354.487916407,N,meas regen,-,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1247621.7118693,483380.973601624,r446,w239,mk_2,110,Hw,2,29.2,SN,14,NA,N,-,NA,NA,NA,-,-,-,-,NA,NA,NA,NA,-,NA,26.5610903659935,NA,NA,NA,regen,NA,DU,NA,15.73100594,4.31835139215779,0,30.5,26.4856852173108,1247619.7118693,483354.487916407,N,meas regen,-,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1247619.7118693,483380.792192821,r447,w70,mk_2,110,Hw,0,29,LS,7.5,NA,N,-,0,0,0,-,-,-,S,NA,NA,NA,NA,2,NA,26.3042764144525,NA,NA,NA,regen,0,0,NA,15.73100594,0,0,30.5,26.3042764144525,1247619.7118693,483354.487916407,N,meas regen,S,11.225074626865672,8.28,6.952253640458478,4.2728209864071935,0.38064967302585095,2.8596943641935995,2.460700297605857,1.5180051118408835,8.470258752299362,9.606907681270544,4.437539092673986,4.191138306359559,0.978230283846845,0,0.6827127861578614,0.6827127861578614,0.6827127861578614,0.6827127861578614,1.075481676108997,0,0,1.0573913749627897,1.7581944622668582,0.6827127861578614,0.6827127861578614,1.7401041611206511
1247619.8118693,483380.973601624,r448,w240,mk_2,110,Hw,0.1,29.2,DS,6.9,NA,N,-,NA,NA,NA,-,-,-,-,NA,NA,NA,NA,-,NA,26.4858739978592,NA,NA,NA,regen,NA,DU,NA,15.73100594,0.216326316606028,0,30.5,26.4856852173108,1247619.7118693,483354.487916407,N,meas regen,-,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1247620.3118693,483381.427123631,r449,w241,mk_2,110,Hw,0.6,29.7,DS,6.8,NA,N,-,NA,NA,NA,-,-,-,-,NA,NA,NA,NA,-,NA,26.9458881071345,NA,NA,NA,regen,NA,DU,NA,15.73100594,1.27590187421923,0,30.5,26.9392072244565,1247619.7118693,483354.487916407,N,meas regen,-,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1247620.9118693,483382.152758843,r450,w58,mk_2,110,Hw,1.2,30.5,LS,20.8,NA,N,-,0,0,0,-,-,-,C,NA,NA,NA,NA,1,NA,27.6908560178735,NA,NA,NA,regen,0,0,NA,15.73100594,2.4837250817542,0,30.5,27.6648424358897,1247619.7118693,483354.487916407,N,meas regen,C,23.7,22.755555555555556,13.922593223574978,9.77740677642502,0.41254880913185743,5.376829258619259,4.425273265179202,3.473619305460517,17.396212529035495,71.09766656887994,32.84081468896584,31.017280849998414,7.239571033042801,0,0,0,0,0,0.8686014699369226,0,0,0.8686014699369226,0.8686014699369226,0,0,0.8686014699369226
1247620.4118693,483383.24121166,r451,w242,mk_2,110,Hw,0.7,31.7,SN,7.3,NA,N,-,NA,NA,NA,-,-,-,-,NA,NA,NA,NA,-,NA,28.7618147533924,NA,NA,NA,regen,NA,DU,NA,15.73100594,1.3945923263614,0,30.5,28.7532952530394,1247619.7118693,483354.487916407,N,meas regen,-,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1247618.3118693,483383.24121166,r452,w42,mk_2,110,Hw,-1.4,31.7,LS,22.4,NA,N,-,0,0,0,-,-,-,C,NA,NA,NA,NA,1,forked with r453,28.7873581265885,NA,NA,NA,regen,0,0,NA,15.73100594,357.212465835265,0,30.5,28.7532952530394,1247619.7118693,483354.487916407,N,meas regen,C,23.7,22.755555555555556,13.922593223574978,9.77740677642502,0.41254880913185743,5.376829258619259,4.425273265179202,3.473619305460517,17.396212529035495,71.09766656887994,32.84081468896584,31.017280849998414,7.239571033042801,0,0,0,0,0,1.0181606787615864,0.4008478006140136,0.4008478006140136,1.0181606787615864,1.0181606787615864,0.4008478006140136,0.4008478006140136,1.0181606787615864
1247618.3118693,483383.24121166,r453,w72,mk_2,110,Hw,-1.4,31.7,LS,9.1,NA,Y,N,0,0,1,N,-,N,S,NA,NA,NA,NA,1,forked with r452,28.7873581265885,NA,NA,NA,regen,1,1,NA,15.73100594,357.212465835265,0,30.5,28.7532952530394,1247619.7118693,483354.487916407,N,meas regen,S,11.225074626865672,8.28,6.952253640458478,4.2728209864071935,0.38064967302585095,2.8596943641935995,2.460700297605857,1.5180051118408835,8.470258752299362,9.606907681270544,4.437539092673986,4.191138306359559,0.978230283846845,0.978230283846845,0,0,0,0,0.6488629335168936,0.03155005536932076,0.03155005536932076,0.6488629335168936,0.6488629335168936,0.03155005536932076,0.03155005536932076,0.6488629335168936
1247617.7118693,483385.14600409,r454,w46,mk_2,110,Hw,-2,33.8,LS,20.9,NA,N,-,0,0,0,-,-,-,C,NA,NA,NA,NA,1,NA,30.7232540656369,NA,NA,NA,regen,0,0,NA,15.73100594,356.267561803509,0,30.5,30.6580876830515,1247619.7118693,483354.487916407,N,meas regen,C,23.7,22.755555555555556,13.922593223574978,9.77740677642502,0.41254880913185743,5.376829258619259,4.425273265179202,3.473619305460517,17.396212529035495,71.09766656887994,32.84081468896584,31.017280849998414,7.239571033042801,0,0,0,0,0,0.878298750561199,0.36929774524469283,0.36929774524469283,0.878298750561199,0.878298750561199,0.36929774524469283,0.36929774524469283,0.878298750561199
1247617.6118693,483384.964595287,r455,w26,mk_2,110,Hw,-2.1,33.6,LS,4.4,NA,Y,N,0,0,1,N,-,N,S,NA,NA,NA,NA,2,NA,30.548943608027,NA,NA,NA,regen,1,1,NA,15.73100594,356.058256443172,0,30.5,30.4766788801932,1247619.7118693,483354.487916407,N,meas regen,S,11.225074626865672,8.28,6.952253640458478,4.2728209864071935,0.38064967302585095,2.8596943641935995,2.460700297605857,1.5180051118408835,8.470258752299362,9.606907681270544,4.437539092673986,4.191138306359559,0.978230283846845,0.978230283846845,0,0,0,0,0.5282300761078778,0.03155005536932076,0.03155005536932076,0.5282300761078778,0.5282300761078778,0.03155005536932076,0.03155005536932076,0.5282300761078778
1247615.9737022,483351.820375667,m229,w108,mk_2,6,Cw,NA,NA,LS,77,NA,-,-,NA,NA,NA,-,-,-,C,NA,NA,2,5,1,NA,7.8,276,N,NA,mature,NA,-,NA,15.73100594,291.7,NA,NA,NA,1247623.22093626,483348.936350961,N,mature,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1247617.49151804,483353.129651201,m230,w51,mk_2,6,Hw,NA,NA,LS,62.3,39.1,Y,Y,2,1,1,Y,4,N,C,IB,AX,1,NA,1,NA,7.1,290.5,N,NA,mature,4,4,38.1,15.73100594,306.2,NA,NA,NA,1247623.22093626,483348.936350961,N,mature,C,38.885714285714286,52.87826086956522,22.407580685830016,16.47813359988427,0.4237580279176704,9.963306116693309,7.711653659489991,5.854186524030884,28.2617672098609,363.8769354294847,168.07886366655706,158.74604110642363,37.05203065684542,531.9557990963832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1247621.20941262,483355.641108425,m231,w63,mk_2,6,Hw,NA,NA,LS,51.3,NA,Y,Y,2,1,0,Y,4,N,C,NA,NA,NA,NA,1,NA,7,327.6,N,NA,mature,3,3,NA,15.73100594,343.3,NA,NA,NA,1247623.22093626,483348.936350961,N,mature,C,38.885714285714286,52.87826086956522,22.407580685830016,16.47813359988427,0.4237580279176704,9.963306116693309,7.711653659489991,5.854186524030884,28.2617672098609,363.8769354294847,168.07886366655706,158.74604110642363,37.05203065684542,494.90376843953777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1247622.0600409,483353.490724898,m232,w123,mk_2,6,Hw,NA,NA,LS,9.6,NA,Y,Y,1,1,0,N,-,N,S,NA,NA,NA,NA,1,NA,4.7,330,N,NA,mature,2,2,NA,15.73100594,345.7,NA,NA,NA,1247623.22093626,483348.936350961,N,mature,S,12.769162683660824,14.4125,7.815009751631313,4.954152932029511,0.3879779007255308,3.9508794981032818,3.3841042092874933,1.7600619121621242,9.575071663793436,21.06727386190586,9.731211586597468,9.190871957363337,2.14519031240685,18.922083543960802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1247614.30126357,483352.485919831,m233,w75,mk_2,6,Hw,NA,NA,LS,11.2,NA,Y,Y,0,0,0,N,-,Y,S,NA,NA,NA,NA,1,NA,9.6,276,N,NA,mature,0,IBLC,NA,15.73100594,291.7,NA,NA,NA,1247623.22093626,483348.936350961,N,mature,S,12.769162683660824,14.4125,7.815009751631313,4.954152932029511,0.3879779007255308,3.9508794981032818,3.3841042092874933,1.7600619121621242,9.575071663793436,21.06727386190586,9.731211586597468,9.190871957363337,2.14519031240685,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1247613.03156228,483351.858106932,m234,w46,mk_2,6,Hw,NA,NA,LS,9.2,NA,N,-,0,0,0,-,-,-,S,NA,NA,NA,NA,1,NA,10.6,270.3,N,NA,mature,0,0,NA,15.73100594,286,NA,NA,NA,1247623.22093626,483348.936350961,N,mature,S,12.769162683660824,14.4125,7.815009751631313,4.954152932029511,0.3879779007255308,3.9508794981032818,3.3841042092874933,1.7600619121621242,9.575071663793436,21.06727386190586,9.731211586597468,9.190871957363337,2.14519031240685,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1247616.72472262,483346.071179357,m235,w32,mk_2,6,Hw,NA,NA,LS,44.7,NA,Y,N,1,1,0,Y,2,N,C,NA,NA,1,NA,1,NA,7.1,230.5,N,NA,mature,2,2,NA,15.73100594,246.2,NA,NA,NA,1247623.22093626,483348.936350961,N,mature,C,38.885714285714286,52.87826086956522,22.407580685830016,16.47813359988427,0.4237580279176704,9.963306116693309,7.711653659489991,5.854186524030884,28.2617672098609,363.8769354294847,168.07886366655706,158.74604110642363,37.05203065684542,326.8249047729807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1247618.2967791,483344.848236929,m236,w61,mk_2,6,Hw,NA,NA,LS,10.4,NA,N,-,0,0,0,-,-,-,S,NA,NA,-,NA,1,NA,6.4,214.6,N,NA,mature,0,0,NA,15.73100594,230.3,NA,NA,NA,1247623.22093626,483348.936350961,N,mature,S,12.769162683660824,14.4125,7.815009751631313,4.954152932029511,0.3879779007255308,3.9508794981032818,3.3841042092874933,1.7600619121621242,9.575071663793436,21.06727386190586,9.731211586597468,9.190871957363337,2.14519031240685,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1247617.96387501,483342.51347722,m237,w71,mk_2,6,Cw,NA,NA,LS,31.5,NA,-,-,NA,NA,NA,-,-,-,I,NA,NA,5,NA,1,NA,8.3,203.6,Y,NA,mature,NA,-,NA,15.73100594,219.3,NA,NA,NA,1247623.22093626,483348.936350961,N,mature,I,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1247619.83156399,483343.273122583,m238,w36,mk_2,6,Hw,NA,NA,LS,50.4,NA,Y,Y,1,1,0,N,-,N,C,NA,NA,-,NA,1,NA,6.6,195.2,Y,NA,mature,2,2,NA,15.73100594,210.9,NA,NA,NA,1247623.22093626,483348.936350961,N,mature,C,38.885714285714286,52.87826086956522,22.407580685830016,16.47813359988427,0.4237580279176704,9.963306116693309,7.711653659489991,5.854186524030884,28.2617672098609,363.8769354294847,168.07886366655706,158.74604110642363,37.05203065684542,326.8249047729807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1247624.98888569,483342.473816257,m239,w5,mk_2,6,Hw,NA,NA,LS,39.7,38.1,Y,N,0,1,0,N,-,N,C,NA,NA,-,NA,1,NA,6.7,149,Y,NA,mature,1,1,37.1,15.73100594,164.7,NA,NA,NA,1247623.22093626,483348.936350961,N,mature,C,38.885714285714286,52.87826086956522,22.407580685830016,16.47813359988427,0.4237580279176704,9.963306116693309,7.711653659489991,5.854186524030884,28.2617672098609,363.8769354294847,168.07886366655706,158.74604110642363,37.05203065684542,158.74604110642363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1247621.82285491,483349.0096213,m240,w65,mk_2,6,Hw,NA,NA,LS,38.2,NA,Y,N,0,1,0,N,-,N,C,NA,NA,1,NA,1,NA,1.4,257.3,N,NA,mature,1,1,NA,15.73100594,273,NA,NA,NA,1247623.22093626,483348.936350961,N,mature,C,38.885714285714286,52.87826086956522,22.407580685830016,16.47813359988427,0.4237580279176704,9.963306116693309,7.711653659489991,5.854186524030884,28.2617672098609,363.8769354294847,168.07886366655706,158.74604110642363,37.05203065684542,158.74604110642363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1247622.7366819,483350.034302562,m241,w26,mk_2,6,Hw,NA,NA,LS,38.2,NA,Y,Y,1,0,0,Y,1,N,I,NA,NA,1,NA,1,NA,1.2,320.5,N,NA,mature,1,1,NA,15.73100594,336.2,NA,NA,NA,1247623.22093626,483348.936350961,N,mature,I,23.510518085796896,32.92857142857143,13.81672058327054,9.693797502526357,0.4123174771032606,7.024194684229592,5.7853969555038205,3.4439154387225384,17.26063602199308,120.47910824531594,55.65065998253347,52.560576416397645,12.267871847570024,55.65065998253347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1247623.24903536,483351.236179311,m242,w67,mk_2,6,Fd,NA,NA,LS,67.3,NA,-,-,NA,NA,NA,-,-,-,C,NA,NA,-,NA,2,NA,2.3,345,N,NA,mature,NA,-,NA,15.73100594,0.7,NA,NA,NA,1247623.22093626,483348.936350961,N,mature,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
